instance,method,run,seed,runtime_sec,vehicles,distance,q_states,visited_states,trace_json
r201.txt,MAS,6,6,3491.047634599963,9.0,1581.8539399467463,,,"[{""elapsed_sec"": 200.35748020000756, ""vehicles"": 12, ""distance"": 1918.330628286904}, {""elapsed_sec"": 382.27469610003754, ""vehicles"": 11, ""distance"": 2096.7641591703186}, {""elapsed_sec"": 569.0149050001055, ""vehicles"": 11, ""distance"": 2096.7641591703186}, {""elapsed_sec"": 748.2961530999746, ""vehicles"": 11, ""distance"": 1741.3165596924202}, {""elapsed_sec"": 926.9207037000451, ""vehicles"": 10, ""distance"": 1981.3905826259488}, {""elapsed_sec"": 1107.5735017000698, ""vehicles"": 10, ""distance"": 1837.9611928064}, {""elapsed_sec"": 1276.9795689000748, ""vehicles"": 9, ""distance"": 2045.947134602598}, {""elapsed_sec"": 1453.7263543000445, ""vehicles"": 9, ""distance"": 1843.5186569702748}, {""elapsed_sec"": 1628.3104089000262, ""vehicles"": 9, ""distance"": 1650.1989306110984}, {""elapsed_sec"": 1797.5936684999615, ""vehicles"": 9, ""distance"": 1650.1989306110984}, {""elapsed_sec"": 1966.585049299989, ""vehicles"": 9, ""distance"": 1581.8539399467463}, {""elapsed_sec"": 2134.0717034998816, ""vehicles"": 9, ""distance"": 1581.8539399467463}, {""elapsed_sec"": 2313.275175699964, ""vehicles"": 9, ""distance"": 1581.8539399467463}, {""elapsed_sec"": 2486.7233074000105, ""vehicles"": 9, ""distance"": 1581.8539399467463}, {""elapsed_sec"": 2654.941931599984, ""vehicles"": 9, ""distance"": 1581.8539399467463}, {""elapsed_sec"": 2823.133319400018, ""vehicles"": 9, ""distance"": 1581.8539399467463}, {""elapsed_sec"": 2990.8417040000204, ""vehicles"": 9, ""distance"": 1581.8539399467463}, {""elapsed_sec"": 3162.496664599981, ""vehicles"": 9, ""distance"": 1581.8539399467463}, {""elapsed_sec"": 3324.2654711001087, ""vehicles"": 9, ""distance"": 1581.8539399467463}, {""elapsed_sec"": 3491.0476319999434, ""vehicles"": 9, ""distance"": 1581.8539399467463}, {""elapsed_sec"": 3491.047634599963, ""vehicles"": 9, ""distance"": 1581.8539399467463}]"
r201.txt,MAS,7,7,3529.017324200133,9.0,1783.2821490087103,,,"[{""elapsed_sec"": 207.81225310009904, ""vehicles"": 12, ""distance"": 2184.906093996416}, {""elapsed_sec"": 393.6639821000863, ""vehicles"": 11, ""distance"": 2023.6729608026556}, {""elapsed_sec"": 568.9576541001443, ""vehicles"": 11, ""distance"": 2014.8431788365347}, {""elapsed_sec"": 745.223538500024, ""vehicles"": 11, ""distance"": 1690.7628372993595}, {""elapsed_sec"": 919.2838177999947, ""vehicles"": 11, ""distance"": 1621.8302551945228}, {""elapsed_sec"": 1100.4637148000766, ""vehicles"": 10, ""distance"": 2057.368992745151}, {""elapsed_sec"": 1274.2184796000365, ""vehicles"": 10, ""distance"": 2022.013554479965}, {""elapsed_sec"": 1452.3785908999853, ""vehicles"": 10, ""distance"": 1959.9982842337313}, {""elapsed_sec"": 1623.3540054000914, ""vehicles"": 10, ""distance"": 1696.3281142239955}, {""elapsed_sec"": 1793.8902633001562, ""vehicles"": 10, ""distance"": 1578.2248564400845}, {""elapsed_sec"": 1966.8449001000263, ""vehicles"": 10, ""distance"": 1578.2248564400845}, {""elapsed_sec"": 2133.19985980005, ""vehicles"": 10, ""distance"": 1578.2248564400845}, {""elapsed_sec"": 2307.1051906000357, ""vehicles"": 10, ""distance"": 1578.2248564400845}, {""elapsed_sec"": 2483.479407600127, ""vehicles"": 10, ""distance"": 1546.7329054436607}, {""elapsed_sec"": 2658.8943827999756, ""vehicles"": 10, ""distance"": 1546.7329054436607}, {""elapsed_sec"": 2840.0272179001477, ""vehicles"": 10, ""distance"": 1546.7329054436607}, {""elapsed_sec"": 3015.2730947001837, ""vehicles"": 10, ""distance"": 1546.7329054436607}, {""elapsed_sec"": 3187.7745901001617, ""vehicles"": 9, ""distance"": 2181.657164678718}, {""elapsed_sec"": 3361.7085683001205, ""vehicles"": 9, ""distance"": 2181.657164678718}, {""elapsed_sec"": 3529.017322000116, ""vehicles"": 9, ""distance"": 1783.2821490087103}, {""elapsed_sec"": 3529.017324200133, ""vehicles"": 9, ""distance"": 1783.2821490087103}]"
r201.txt,MAS,8,8,3751.9761951998807,10.0,1541.8809545978168,,,"[{""elapsed_sec"": 200.51718669990078, ""vehicles"": 12, ""distance"": 1934.957984663797}, {""elapsed_sec"": 395.6141807998065, ""vehicles"": 12, ""distance"": 1727.8605560683814}, {""elapsed_sec"": 583.6639948999509, ""vehicles"": 12, ""distance"": 1727.8605560683814}, {""elapsed_sec"": 776.4060474999715, ""vehicles"": 12, ""distance"": 1698.7832897432886}, {""elapsed_sec"": 962.058990499936, ""vehicles"": 12, ""distance"": 1600.4369899308438}, {""elapsed_sec"": 1151.1917703999206, ""vehicles"": 11, ""distance"": 1960.6455097954563}, {""elapsed_sec"": 1343.1423897999339, ""vehicles"": 11, ""distance"": 1960.6455097954563}, {""elapsed_sec"": 1532.753792699892, ""vehicles"": 10, ""distance"": 2018.8962504010892}, {""elapsed_sec"": 1716.6712697998155, ""vehicles"": 10, ""distance"": 1712.5210937159654}, {""elapsed_sec"": 1908.8172844999935, ""vehicles"": 10, ""distance"": 1712.5210937159654}, {""elapsed_sec"": 2092.1391374999657, ""vehicles"": 10, ""distance"": 1712.5210937159654}, {""elapsed_sec"": 2272.300600899849, ""vehicles"": 10, ""distance"": 1712.5210937159654}, {""elapsed_sec"": 2447.332780299941, ""vehicles"": 10, ""distance"": 1670.670188894779}, {""elapsed_sec"": 2632.090286299819, ""vehicles"": 10, ""distance"": 1592.7821684596775}, {""elapsed_sec"": 2817.1829997999594, ""vehicles"": 10, ""distance"": 1592.7821684596775}, {""elapsed_sec"": 3007.7389720999636, ""vehicles"": 10, ""distance"": 1592.7821684596775}, {""elapsed_sec"": 3201.301124199992, ""vehicles"": 10, ""distance"": 1592.7821684596775}, {""elapsed_sec"": 3385.721091999905, ""vehicles"": 10, ""distance"": 1555.406157639632}, {""elapsed_sec"": 3569.7561866999604, ""vehicles"": 10, ""distance"": 1541.8809545978168}, {""elapsed_sec"": 3751.976193099981, ""vehicles"": 10, ""distance"": 1541.8809545978168}, {""elapsed_sec"": 3751.9761951998807, ""vehicles"": 10, ""distance"": 1541.8809545978168}]"
r201.txt,MAS,9,9,3769.97148930002,10.0,1557.2727851495606,,,"[{""elapsed_sec"": 206.4249734999612, ""vehicles"": 13, ""distance"": 1981.3825798849884}, {""elapsed_sec"": 401.0956578999758, ""vehicles"": 11, ""distance"": 1959.4051766012742}, {""elapsed_sec"": 589.9927634999622, ""vehicles"": 11, ""distance"": 1678.8661338795218}, {""elapsed_sec"": 784.182640499901, ""vehicles"": 11, ""distance"": 1573.7869869943033}, {""elapsed_sec"": 977.0172826999333, ""vehicles"": 10, ""distance"": 2039.7434011209539}, {""elapsed_sec"": 1163.3607562000398, ""vehicles"": 10, ""distance"": 1724.633470350517}, {""elapsed_sec"": 1349.387949799886, ""vehicles"": 10, ""distance"": 1724.633470350517}, {""elapsed_sec"": 1539.6838851999491, ""vehicles"": 10, ""distance"": 1647.136042858179}, {""elapsed_sec"": 1722.4017626999412, ""vehicles"": 10, ""distance"": 1595.1349749244569}, {""elapsed_sec"": 1903.745907299919, ""vehicles"": 10, ""distance"": 1562.7358295528106}, {""elapsed_sec"": 2091.0707509000786, ""vehicles"": 10, ""distance"": 1562.7358295528106}, {""elapsed_sec"": 2275.8963015000336, ""vehicles"": 10, ""distance"": 1557.2727851495606}, {""elapsed_sec"": 2456.1707842999604, ""vehicles"": 10, ""distance"": 1557.2727851495606}, {""elapsed_sec"": 2639.6628214998636, ""vehicles"": 10, ""distance"": 1557.2727851495606}, {""elapsed_sec"": 2825.730942700058, ""vehicles"": 10, ""distance"": 1557.2727851495606}, {""elapsed_sec"": 3004.382690700004, ""vehicles"": 10, ""distance"": 1557.2727851495606}, {""elapsed_sec"": 3190.386790300021, ""vehicles"": 10, ""distance"": 1557.2727851495606}, {""elapsed_sec"": 3380.1930787998717, ""vehicles"": 10, ""distance"": 1557.2727851495606}, {""elapsed_sec"": 3575.833616100019, ""vehicles"": 10, ""distance"": 1557.2727851495606}, {""elapsed_sec"": 3769.9714869000018, ""vehicles"": 10, ""distance"": 1557.2727851495606}, {""elapsed_sec"": 3769.97148930002, ""vehicles"": 10, ""distance"": 1557.2727851495606}]"
r201.txt,MAS,10,10,3466.7360008000396,9.0,1537.5487297471636,,,"[{""elapsed_sec"": 206.10245659993961, ""vehicles"": 12, ""distance"": 2116.026246024753}, {""elapsed_sec"": 399.18075479986146, ""vehicles"": 11, ""distance"": 2059.863940268022}, {""elapsed_sec"": 583.5024916999973, ""vehicles"": 10, ""distance"": 2165.4291912907174}, {""elapsed_sec"": 756.0952446998563, ""vehicles"": 10, ""distance"": 1968.1546132023861}, {""elapsed_sec"": 930.4793916000053, ""vehicles"": 10, ""distance"": 1732.4610107640733}, {""elapsed_sec"": 1100.5838041000534, ""vehicles"": 10, ""distance"": 1732.4610107640733}, {""elapsed_sec"": 1274.4991327000316, ""vehicles"": 9, ""distance"": 1805.7326452079415}, {""elapsed_sec"": 1442.6727116000839, ""vehicles"": 9, ""distance"": 1805.7326452079415}, {""elapsed_sec"": 1611.9833194999956, ""vehicles"": 9, ""distance"": 1805.7326452079415}, {""elapsed_sec"": 1786.0796675998718, ""vehicles"": 9, ""distance"": 1805.7326452079415}, {""elapsed_sec"": 1956.9239064999856, ""vehicles"": 9, ""distance"": 1712.1086681434049}, {""elapsed_sec"": 2124.251510999864, ""vehicles"": 9, ""distance"": 1637.122271407698}, {""elapsed_sec"": 2290.307168799918, ""vehicles"": 9, ""distance"": 1598.1611387389473}, {""elapsed_sec"": 2457.584888299927, ""vehicles"": 9, ""distance"": 1576.1571181142758}, {""elapsed_sec"": 2629.309353499906, ""vehicles"": 9, ""distance"": 1576.1571181142758}, {""elapsed_sec"": 2796.181897100061, ""vehicles"": 9, ""distance"": 1551.816327052043}, {""elapsed_sec"": 2967.4962226999924, ""vehicles"": 9, ""distance"": 1537.5487297471636}, {""elapsed_sec"": 3133.005208800081, ""vehicles"": 9, ""distance"": 1537.5487297471636}, {""elapsed_sec"": 3301.6720938000362, ""vehicles"": 9, ""distance"": 1537.5487297471636}, {""elapsed_sec"": 3466.7359988999087, ""vehicles"": 9, ""distance"": 1537.5487297471636}, {""elapsed_sec"": 3466.7360008000396, ""vehicles"": 9, ""distance"": 1537.5487297471636}]"
r202.txt,MAS,1,1,2539.72568579996,8.0,1378.2037488418541,,,"[{""elapsed_sec"": 150.73893299978226, ""vehicles"": 10, ""distance"": 1818.6760496824716}, {""elapsed_sec"": 269.35879529989325, ""vehicles"": 9, ""distance"": 1796.8607169607728}, {""elapsed_sec"": 398.8951663998887, ""vehicles"": 8, ""distance"": 1686.9439455056022}, {""elapsed_sec"": 528.3609585999511, ""vehicles"": 8, ""distance"": 1686.9439455056022}, {""elapsed_sec"": 658.2661983999424, ""vehicles"": 8, ""distance"": 1488.7882914814568}, {""elapsed_sec"": 784.4723766997922, ""vehicles"": 8, ""distance"": 1436.9516440675602}, {""elapsed_sec"": 910.42298449995, ""vehicles"": 8, ""distance"": 1436.9516440675602}, {""elapsed_sec"": 1035.4854846999515, ""vehicles"": 8, ""distance"": 1436.9516440675602}, {""elapsed_sec"": 1161.5460372997914, ""vehicles"": 8, ""distance"": 1436.9516440675602}, {""elapsed_sec"": 1286.7124210000038, ""vehicles"": 8, ""distance"": 1436.9516440675602}, {""elapsed_sec"": 1412.1203214998823, ""vehicles"": 8, ""distance"": 1436.9516440675602}, {""elapsed_sec"": 1537.5799838998355, ""vehicles"": 8, ""distance"": 1436.9516440675602}, {""elapsed_sec"": 1662.082973699784, ""vehicles"": 8, ""distance"": 1378.2037488418541}, {""elapsed_sec"": 1786.7499751998112, ""vehicles"": 8, ""distance"": 1378.2037488418541}, {""elapsed_sec"": 1913.8167629998643, ""vehicles"": 8, ""distance"": 1378.2037488418541}, {""elapsed_sec"": 2039.7473734999076, ""vehicles"": 8, ""distance"": 1378.2037488418541}, {""elapsed_sec"": 2165.3876668999437, ""vehicles"": 8, ""distance"": 1378.2037488418541}, {""elapsed_sec"": 2290.2064338999335, ""vehicles"": 8, ""distance"": 1378.2037488418541}, {""elapsed_sec"": 2414.9630052999128, ""vehicles"": 8, ""distance"": 1378.2037488418541}, {""elapsed_sec"": 2539.7256833999418, ""vehicles"": 8, ""distance"": 1378.2037488418541}, {""elapsed_sec"": 2539.72568579996, ""vehicles"": 8, ""distance"": 1378.2037488418541}]"
r202.txt,MAS,2,2,2526.5238552999217,7.0,1480.1759793443555,,,"[{""elapsed_sec"": 137.53425059979782, ""vehicles"": 9, ""distance"": 1980.1120911947364}, {""elapsed_sec"": 272.9410856999457, ""vehicles"": 9, ""distance"": 1761.1719551963156}, {""elapsed_sec"": 401.4966118999291, ""vehicles"": 8, ""distance"": 1978.1059641333559}, {""elapsed_sec"": 529.9721669999417, ""vehicles"": 8, ""distance"": 1978.1059641333559}, {""elapsed_sec"": 659.5061114998534, ""vehicles"": 8, ""distance"": 1978.1059641333559}, {""elapsed_sec"": 789.4242604998872, ""vehicles"": 8, ""distance"": 1585.9112273640128}, {""elapsed_sec"": 915.3873132998124, ""vehicles"": 8, ""distance"": 1585.9112273640128}, {""elapsed_sec"": 1040.8512875998858, ""vehicles"": 7, ""distance"": 1528.8948756933519}, {""elapsed_sec"": 1165.6032805999275, ""vehicles"": 7, ""distance"": 1496.6393728652324}, {""elapsed_sec"": 1291.7966465998907, ""vehicles"": 7, ""distance"": 1496.6393728652324}, {""elapsed_sec"": 1416.9739676997997, ""vehicles"": 7, ""distance"": 1496.6393728652324}, {""elapsed_sec"": 1538.5802952998783, ""vehicles"": 7, ""distance"": 1496.6393728652324}, {""elapsed_sec"": 1659.338939299807, ""vehicles"": 7, ""distance"": 1496.6393728652324}, {""elapsed_sec"": 1784.0533749999013, ""vehicles"": 7, ""distance"": 1496.6393728652324}, {""elapsed_sec"": 1907.9747690998483, ""vehicles"": 7, ""distance"": 1496.6393728652324}, {""elapsed_sec"": 2034.1452037999406, ""vehicles"": 7, ""distance"": 1480.3759281447274}, {""elapsed_sec"": 2156.0965487000067, ""vehicles"": 7, ""distance"": 1480.3759281447274}, {""elapsed_sec"": 2281.8712428999133, ""vehicles"": 7, ""distance"": 1480.3759281447274}, {""elapsed_sec"": 2406.0202748999, ""vehicles"": 7, ""distance"": 1480.1759793443555}, {""elapsed_sec"": 2526.5238534000237, ""vehicles"": 7, ""distance"": 1480.1759793443555}, {""elapsed_sec"": 2526.5238552999217, ""vehicles"": 7, ""distance"": 1480.1759793443555}]"
r202.txt,MAS,3,3,2576.196938900044,8.0,1411.2195655625837,,,"[{""elapsed_sec"": 137.8231409001164, ""vehicles"": 9, ""distance"": 1820.6170218839}, {""elapsed_sec"": 268.37054720008746, ""vehicles"": 8, ""distance"": 2101.409812888541}, {""elapsed_sec"": 399.6401470999699, ""vehicles"": 8, ""distance"": 2101.409812888541}, {""elapsed_sec"": 528.6372464001179, ""vehicles"": 8, ""distance"": 1906.285004760418}, {""elapsed_sec"": 657.3133107000031, ""vehicles"": 8, ""distance"": 1590.8010152467184}, {""elapsed_sec"": 782.4821224999614, ""vehicles"": 8, ""distance"": 1590.8010152467184}, {""elapsed_sec"": 911.4301299999934, ""vehicles"": 8, ""distance"": 1590.8010152467184}, {""elapsed_sec"": 1037.5448883001227, ""vehicles"": 8, ""distance"": 1554.0297678744423}, {""elapsed_sec"": 1162.9352696000133, ""vehicles"": 8, ""distance"": 1554.0297678744423}, {""elapsed_sec"": 1290.425973100122, ""vehicles"": 8, ""distance"": 1505.0628860511024}, {""elapsed_sec"": 1414.8138657000381, ""vehicles"": 8, ""distance"": 1449.738923422058}, {""elapsed_sec"": 1538.47830720013, ""vehicles"": 8, ""distance"": 1449.738923422058}, {""elapsed_sec"": 1661.8974266001023, ""vehicles"": 8, ""distance"": 1449.738923422058}, {""elapsed_sec"": 1787.0625049001537, ""vehicles"": 8, ""distance"": 1449.738923422058}, {""elapsed_sec"": 1911.92991419998, ""vehicles"": 8, ""distance"": 1449.738923422058}, {""elapsed_sec"": 2035.532914499985, ""vehicles"": 8, ""distance"": 1449.738923422058}, {""elapsed_sec"": 2159.2158473001327, ""vehicles"": 8, ""distance"": 1411.3537918787272}, {""elapsed_sec"": 2297.5525953001343, ""vehicles"": 8, ""distance"": 1411.2195655625837}, {""elapsed_sec"": 2438.899280700134, ""vehicles"": 8, ""distance"": 1411.2195655625837}, {""elapsed_sec"": 2576.196937400149, ""vehicles"": 8, ""distance"": 1411.2195655625837}, {""elapsed_sec"": 2576.196938900044, ""vehicles"": 8, ""distance"": 1411.2195655625837}]"
r202.txt,MAS,4,4,2704.6281563001685,7.0,1436.4833985703576,,,"[{""elapsed_sec"": 163.8743559999857, ""vehicles"": 10, ""distance"": 1898.722299637438}, {""elapsed_sec"": 309.5653383000754, ""vehicles"": 9, ""distance"": 1862.7583070343264}, {""elapsed_sec"": 448.63721429998986, ""vehicles"": 8, ""distance"": 1942.9474160862255}, {""elapsed_sec"": 589.671243299963, ""vehicles"": 8, ""distance"": 1577.9676928481151}, {""elapsed_sec"": 729.8675869000144, ""vehicles"": 8, ""distance"": 1511.838434615389}, {""elapsed_sec"": 867.4347606000956, ""vehicles"": 8, ""distance"": 1511.838434615389}, {""elapsed_sec"": 1005.81222790014, ""vehicles"": 8, ""distance"": 1511.838434615389}, {""elapsed_sec"": 1144.9179271999747, ""vehicles"": 8, ""distance"": 1511.838434615389}, {""elapsed_sec"": 1286.3562466001604, ""vehicles"": 8, ""distance"": 1511.838434615389}, {""elapsed_sec"": 1424.7235938999802, ""vehicles"": 8, ""distance"": 1455.6390840134313}, {""elapsed_sec"": 1561.5681449000258, ""vehicles"": 8, ""distance"": 1455.6390840134313}, {""elapsed_sec"": 1700.0770503999665, ""vehicles"": 8, ""distance"": 1455.6390840134313}, {""elapsed_sec"": 1832.7907475000247, ""vehicles"": 8, ""distance"": 1455.6390840134313}, {""elapsed_sec"": 1959.8239895000588, ""vehicles"": 8, ""distance"": 1448.8665905734579}, {""elapsed_sec"": 2084.905075200135, ""vehicles"": 8, ""distance"": 1435.708040329996}, {""elapsed_sec"": 2210.2150094001554, ""vehicles"": 8, ""distance"": 1431.7021127160504}, {""elapsed_sec"": 2336.033272800036, ""vehicles"": 7, ""distance"": 1510.8669450569014}, {""elapsed_sec"": 2458.982747500064, ""vehicles"": 7, ""distance"": 1510.8669450569014}, {""elapsed_sec"": 2582.5507499000523, ""vehicles"": 7, ""distance"": 1488.0082267631115}, {""elapsed_sec"": 2704.628151900135, ""vehicles"": 7, ""distance"": 1436.4833985703576}, {""elapsed_sec"": 2704.6281563001685, ""vehicles"": 7, ""distance"": 1436.4833985703576}]"
r202.txt,MAS,5,5,2586.443898800062,7.0,2033.9981015007975,,,"[{""elapsed_sec"": 141.99514600005932, ""vehicles"": 10, ""distance"": 1883.3738930522009}, {""elapsed_sec"": 280.5853385999799, ""vehicles"": 10, ""distance"": 1883.3738930522009}, {""elapsed_sec"": 413.324551000027, ""vehicles"": 9, ""distance"": 1847.7935910264946}, {""elapsed_sec"": 543.0636702000629, ""vehicles"": 9, ""distance"": 1821.792429693847}, {""elapsed_sec"": 673.2351440000348, ""vehicles"": 9, ""distance"": 1821.792429693847}, {""elapsed_sec"": 802.3182527001482, ""vehicles"": 9, ""distance"": 1477.0958678231855}, {""elapsed_sec"": 930.7369930001441, ""vehicles"": 9, ""distance"": 1477.0958678231855}, {""elapsed_sec"": 1059.0933843001258, ""vehicles"": 9, ""distance"": 1433.7572167498367}, {""elapsed_sec"": 1190.4835455000866, ""vehicles"": 9, ""distance"": 1373.998577002065}, {""elapsed_sec"": 1319.7977563999593, ""vehicles"": 9, ""distance"": 1373.998577002065}, {""elapsed_sec"": 1446.9716348000802, ""vehicles"": 8, ""distance"": 1974.1713557744815}, {""elapsed_sec"": 1577.0236027000938, ""vehicles"": 8, ""distance"": 1974.1713557744815}, {""elapsed_sec"": 1705.8484583999962, ""vehicles"": 8, ""distance"": 1582.0098322629112}, {""elapsed_sec"": 1831.620951200137, ""vehicles"": 8, ""distance"": 1582.0098322629112}, {""elapsed_sec"": 1956.921294100117, ""vehicles"": 8, ""distance"": 1526.0552150523813}, {""elapsed_sec"": 2082.7958402000368, ""vehicles"": 8, ""distance"": 1501.6395785745356}, {""elapsed_sec"": 2208.2236646001693, ""vehicles"": 8, ""distance"": 1476.2597222699878}, {""elapsed_sec"": 2335.54075559997, ""vehicles"": 8, ""distance"": 1442.4727656869945}, {""elapsed_sec"": 2459.544486799976, ""vehicles"": 7, ""distance"": 2033.9981015007975}, {""elapsed_sec"": 2586.443894200027, ""vehicles"": 7, ""distance"": 2033.9981015007975}, {""elapsed_sec"": 2586.443898800062, ""vehicles"": 7, ""distance"": 2033.9981015007975}]"
r202.txt,MAS,6,6,2475.845895500155,7.0,1397.6244647897884,,,"[{""elapsed_sec"": 143.35364690003917, ""vehicles"": 10, ""distance"": 1872.38651744372}, {""elapsed_sec"": 272.4533265000209, ""vehicles"": 8, ""distance"": 1887.7644918522221}, {""elapsed_sec"": 398.45628500008024, ""vehicles"": 8, ""distance"": 1588.0183788899292}, {""elapsed_sec"": 524.1415030001663, ""vehicles"": 8, ""distance"": 1508.389878564551}, {""elapsed_sec"": 647.4327724999748, ""vehicles"": 7, ""distance"": 1741.1389028179753}, {""elapsed_sec"": 772.1485888999887, ""vehicles"": 7, ""distance"": 1741.1389028179753}, {""elapsed_sec"": 894.0456881001592, ""vehicles"": 7, ""distance"": 1740.697850935807}, {""elapsed_sec"": 1017.7198264000472, ""vehicles"": 7, ""distance"": 1723.484426237115}, {""elapsed_sec"": 1140.018749800045, ""vehicles"": 7, ""distance"": 1430.3890560990603}, {""elapsed_sec"": 1260.9735254000407, ""vehicles"": 7, ""distance"": 1430.3890560990603}, {""elapsed_sec"": 1382.8515276999678, ""vehicles"": 7, ""distance"": 1397.6244647897884}, {""elapsed_sec"": 1506.9474160000682, ""vehicles"": 7, ""distance"": 1397.6244647897884}, {""elapsed_sec"": 1628.076668499969, ""vehicles"": 7, ""distance"": 1397.6244647897884}, {""elapsed_sec"": 1749.3709476001095, ""vehicles"": 7, ""distance"": 1397.6244647897884}, {""elapsed_sec"": 1870.153309199959, ""vehicles"": 7, ""distance"": 1397.6244647897884}, {""elapsed_sec"": 1992.118325300049, ""vehicles"": 7, ""distance"": 1397.6244647897884}, {""elapsed_sec"": 2114.0286681000143, ""vehicles"": 7, ""distance"": 1397.6244647897884}, {""elapsed_sec"": 2234.9224913001526, ""vehicles"": 7, ""distance"": 1397.6244647897884}, {""elapsed_sec"": 2354.957858199952, ""vehicles"": 7, ""distance"": 1397.6244647897884}, {""elapsed_sec"": 2475.845893900143, ""vehicles"": 7, ""distance"": 1397.6244647897884}, {""elapsed_sec"": 2475.845895500155, ""vehicles"": 7, ""distance"": 1397.6244647897884}]"
r202.txt,MAS,7,7,2535.712194300024,7.0,1415.5630219211575,,,"[{""elapsed_sec"": 142.17151289992034, ""vehicles"": 10, ""distance"": 2019.536246625364}, {""elapsed_sec"": 277.8019795999862, ""vehicles"": 10, ""distance"": 1630.6500354576724}, {""elapsed_sec"": 408.1773296999745, ""vehicles"": 9, ""distance"": 1949.2291169391406}, {""elapsed_sec"": 537.8145105000585, ""vehicles"": 9, ""distance"": 1932.2243549511265}, {""elapsed_sec"": 670.9276381998789, ""vehicles"": 8, ""distance"": 2264.178055960934}, {""elapsed_sec"": 799.3595067998394, ""vehicles"": 8, ""distance"": 1906.7785015890447}, {""elapsed_sec"": 925.7553729999345, ""vehicles"": 8, ""distance"": 1848.5926736469078}, {""elapsed_sec"": 1054.382027699845, ""vehicles"": 7, ""distance"": 1962.1682458118437}, {""elapsed_sec"": 1180.1197136999108, ""vehicles"": 7, ""distance"": 1652.8348466290677}, {""elapsed_sec"": 1301.6656820999924, ""vehicles"": 7, ""distance"": 1544.1352105740311}, {""elapsed_sec"": 1424.9360324000008, ""vehicles"": 7, ""distance"": 1544.1352105740311}, {""elapsed_sec"": 1546.3116692998447, ""vehicles"": 7, ""distance"": 1544.1352105740311}, {""elapsed_sec"": 1668.9628669999074, ""vehicles"": 7, ""distance"": 1508.6606250605728}, {""elapsed_sec"": 1791.8259522998706, ""vehicles"": 7, ""distance"": 1456.8007262338824}, {""elapsed_sec"": 1913.8586549998727, ""vehicles"": 7, ""distance"": 1456.8007262338824}, {""elapsed_sec"": 2036.5570433000103, ""vehicles"": 7, ""distance"": 1431.3223990890103}, {""elapsed_sec"": 2157.6352228999604, ""vehicles"": 7, ""distance"": 1428.6070020706004}, {""elapsed_sec"": 2279.6570703999605, ""vehicles"": 7, ""distance"": 1428.6070020706004}, {""elapsed_sec"": 2403.892137999879, ""vehicles"": 7, ""distance"": 1428.6070020706004}, {""elapsed_sec"": 2535.712192799896, ""vehicles"": 7, ""distance"": 1415.5630219211575}, {""elapsed_sec"": 2535.712194300024, ""vehicles"": 7, ""distance"": 1415.5630219211575}]"
r202.txt,MAS,8,8,2565.1811098000035,7.0,1543.1881618866744,,,"[{""elapsed_sec"": 141.42627529986203, ""vehicles"": 11, ""distance"": 1847.2991205143126}, {""elapsed_sec"": 274.8415926999878, ""vehicles"": 9, ""distance"": 1832.0336844253682}, {""elapsed_sec"": 405.31715609994717, ""vehicles"": 7, ""distance"": 1882.1503915364124}, {""elapsed_sec"": 535.4298020999413, ""vehicles"": 7, ""distance"": 1882.1503915364124}, {""elapsed_sec"": 665.3793005000334, ""vehicles"": 7, ""distance"": 1584.5679085853535}, {""elapsed_sec"": 789.2585420999676, ""vehicles"": 7, ""distance"": 1543.1881618866744}, {""elapsed_sec"": 915.5800679000095, ""vehicles"": 7, ""distance"": 1543.1881618866744}, {""elapsed_sec"": 1041.9830051998142, ""vehicles"": 7, ""distance"": 1543.1881618866744}, {""elapsed_sec"": 1169.881243799813, ""vehicles"": 7, ""distance"": 1543.1881618866744}, {""elapsed_sec"": 1297.4575201999396, ""vehicles"": 7, ""distance"": 1543.1881618866744}, {""elapsed_sec"": 1424.7462956998497, ""vehicles"": 7, ""distance"": 1543.1881618866744}, {""elapsed_sec"": 1551.4352960998658, ""vehicles"": 7, ""distance"": 1543.1881618866744}, {""elapsed_sec"": 1678.7076573998202, ""vehicles"": 7, ""distance"": 1543.1881618866744}, {""elapsed_sec"": 1807.3636009998154, ""vehicles"": 7, ""distance"": 1543.1881618866744}, {""elapsed_sec"": 1931.487602399895, ""vehicles"": 7, ""distance"": 1543.1881618866744}, {""elapsed_sec"": 2054.0585031998344, ""vehicles"": 7, ""distance"": 1543.1881618866744}, {""elapsed_sec"": 2180.8557732999325, ""vehicles"": 7, ""distance"": 1543.1881618866744}, {""elapsed_sec"": 2303.4001352998894, ""vehicles"": 7, ""distance"": 1543.1881618866744}, {""elapsed_sec"": 2433.098059799988, ""vehicles"": 7, ""distance"": 1543.1881618866744}, {""elapsed_sec"": 2565.1811079999898, ""vehicles"": 7, ""distance"": 1543.1881618866744}, {""elapsed_sec"": 2565.1811098000035, ""vehicles"": 7, ""distance"": 1543.1881618866744}]"
